normalized_title	original_title	identifier	path
onto innovation s dragonfly g5 system qualified for applications in 2 5d ai packaging	Onto Innovation's Dragonfly G5 System Qualified for Applications in 2.5D AI Packaging	https://investors.ontoinnovation.com/news/news-details/2026/Onto-Innovations-Dragonfly-G5-System-Qualified-for-Applications-in-2-5D-AI-Packaging/default.aspx	raw/articles/2026-04-16_ontoinnovation_dragonfly-g5-qualified.md
tsmc says cowos offers industry s largest packaging amid intel emib rivalry copos advances	TSMC Says CoWoS Offers Industry's Largest Packaging Amid Intel EMIB Rivalry; CoPoS Advances	https://www.trendforce.com/news/2026/04/16/news-tsmc-says-cowos-offers-industrys-largest-reticle-size-packaging-amid-intel-emib-rivalry-copos-advances/	raw/articles/2026-04-16_trendforce_tsmc-cowos-emib-rivalry-copos-advances.md
tsmc sees 2q sales up 10 qoq to 40 2b margins rise to 65 5 67 5 capex at top end of 52 56b	TSMC Sees 2Q Sales Up 10% QoQ to $40.2B; Margins Rise to 65.5%–67.5%, Capex at Top End of $52–56B	https://www.trendforce.com/news/2026/04/16/news-tsmc-sees-2q-sales-up-10-qoq-to-40-2b-margins-rise-to-65-5-67-5-capex-at-top-end-of-52-56b/	raw/articles/2026-04-16_trendforce_tsmc-q1-earnings-q2-guidance.md
apple m5 cu cu hybrid bonding	Apple M5 Cu-Cu hybrid bonding	https://semiwiki.com/forum/threads/apple-m5-cu-cu-hybrid-bonding.24958/	raw/articles/2026-04-19_semiwiki_apple-m5-cucu-hybrid-bonding-shipped.md
semiconductor packaging and testing capacity race intensifies as ase samsung and amkor announced new moves	Semiconductor Packaging and Testing Capacity Race Intensifies as ASE, Samsung and Amkor Announced New Moves	https://www.trendforce.com/news/2026/04/20/news-semiconductor-packaging-and-testing-capacity-race-intensifies-as-ase-samsung-and-amkor-announced-new-moves/	raw/articles/2026-04-20_trendforce_ase-samsung-amkor-capacity-race.md
intel foundry said to boost equipment orders by 50 yoy 14a may draw major customers by year end	Intel Foundry Said to Boost Equipment Orders by 50%+ YoY; 14A May Draw Major Customers by Year-End	https://www.trendforce.com/news/2026/04/20/news-intel-foundry-said-to-boost-equipment-orders-by-50-yoy-14a-may-draw-major-customers-by-year-end/	raw/articles/2026-04-20_trendforce_intel-foundry-14a-equipment-orders-boost.md
trends in semiconductor manufacturing wafer level and panel level packaging	Trends in Semiconductor Manufacturing: Wafer-Level and Panel-Level Packaging	https://www.3dincites.com/2026/04/trends-in-semiconductor-manufacturing-wafer-level-and-panel-level-packaging/	raw/articles/2026-04-21_3dincites_acm-wlp-plp-process-trends.md
asmpt announces 2026 first quarter results strong demand driven by ai	ASMPT Announces 2026 First Quarter Results — Strong Demand Driven by AI	https://www.asmpt.com/en/investor-relations/news-events/asmpt-announces-2026-first-quarter-results/	raw/articles/2026-04-22_asmpt_q1-2026-results-ai-packaging-demand.md
tsv complexity leads to manufacturing bottleneck	TSV Complexity Leads To Manufacturing Bottleneck	https://semiengineering.com/tsv-complexity-leads-to-manufacturing-bottleneck/	raw/articles/2026-04-22_semieng_tsv-complexity-manufacturing-bottleneck.md
tsmc technology symposium 2026 overview	TSMC Technology Symposium 2026 Overview	https://semiwiki.com/semiconductor-manufacturers/tsmc/368690-tsmc-technology-symposium-2026-overview/	raw/articles/2026-04-22_semiwiki_tsmc-symposium-2026-cowos-coupe.md
sk hynix reportedly breaks ground on first u s advanced packaging plant in indiana eyes 2h28 production	SK hynix Reportedly Breaks Ground on First U.S. Advanced Packaging Plant in Indiana, Eyes 2H28 Production	https://www.trendforce.com/news/2026/04/22/news-sk-hynix-reportedly-breaks-ground-on-first-u-s-advanced-packaging-plant-in-indiana-eyes-2h28-production/	raw/articles/2026-04-22_trendforce_sk-hynix-indiana-us-packaging-plant.md
sk hynix breaks ground on p t7 advanced packaging fab in cheongju wafer level packaging set for 2028 ramp	SK hynix Breaks Ground on P&T7 Advanced Packaging Fab in Cheongju, Wafer-level Packaging Set for 2028 Ramp	https://www.trendforce.com/news/2026/04/22/news-sk-hynix-breaks-ground-on-pt7-advanced-packaging-fab-in-cheongju-wafer-level-packaging-set-for-2028-ramp/	raw/articles/2026-04-22_trendforce_sk-hynix-pt7-cheongju-packaging-fab.md
china osat sj semiconductor reportedly raises rmb 5b in ipo largest a share offering of 2026 so far	China OSAT SJ Semiconductor Reportedly Raises RMB 5B in IPO, Largest A-Share Offering of 2026 So Far	https://www.trendforce.com/news/2026/04/23/news-china-osat-sj-semiconductor-reportedly-raises-rmb-5b-in-ipo-largest-a-share-offering-of-2026-so-far/	raw/articles/2026-04-23_trendforce_china-osat-sj-semiconductor-ipo-rmb5b.md
tsmc latest roadmap a12 a13 for 2029 without high na euv a16 volume production delayed to 2027	TSMC Latest Roadmap: A12, A13 for 2029 Without High-NA EUV; A16 Volume Production Delayed to 2027	https://www.trendforce.com/news/2026/04/23/news-tsmc-unveils-latest-roadmap-a12-a13-set-for-2029-without-high-na-euv-a16-volume-production-delayed-to-2027/	raw/articles/2026-04-23_trendforce_tsmc-roadmap-a12-a13-2029-no-high-na-euv.md
intel ramps up advanced packaging malaysia complex operational in 2026 emib update	Intel Ramps Up Advanced Packaging: Malaysia Complex Operational in 2026, EMIB Update	https://www.trendforce.com/news/2026/03/18/news-intel-ramps-up-advanced-packaging-malaysia-complex-operational-in-2026-emib-update/	raw/articles/2026-04-24_trendforce_intel-malaysia-emib-update-2026.md
tsmc advances panel level packaging copos pilot line reportedly set for june completion 2028 29 ramp eyed	TSMC Advances Panel-Level Packaging, CoPoS Pilot Line Reportedly Set for June Completion, 2028–29 Ramp Eyed	https://www.trendforce.com/news/2026/04/13/news-tsmc-advances-panel-level-packaging-copos-pilot-line-reportedly-set-for-june-completion-2028-29-ramp-eyed/	raw/articles/2026-04-24_trendforce_tsmc-copos-pilot-line-june-2026.md
when semiconductor materials misbehave	When Semiconductor Materials Misbehave	https://semiengineering.com/when-semiconductor-materials-misbehave/	raw/articles/2026-04-27_semieng_semiconductor-materials-misbehave-packaging.md
tsmc tech symposium 2026 by the numbers	TSMC Tech Symposium 2026, By The Numbers	https://semiengineering.com/tsmc-tech-symposium-2026-by-the-numbers/	raw/articles/2026-04-27_semieng_tsmc-tech-symposium-2026-by-numbers.md
tsmc details next gen cowos roadmap over 14 reticle packages and 48x leap in compute power expected by 2029 massive size enables 24 hbm5e stacks and additional memory bandwidth jump	TSMC details next-gen CoWoS roadmap: over 14-reticle packages and 48x leap in compute power expected by 2029 — massive size enables 24 HBM5E stacks and additional memory bandwidth jump	https://www.tomshardware.com/tech-industry/semiconductors/tsmcs-details-next-gen-cowos-roadmap-over-14-reticle-packages-and-48x-leap-in-compute-power-expected-by-2029-massive-size-enables-24-hbm5e-stacks-and-additional-memory-bandwidth-jump	raw/articles/2026-04-27_tomshardware_tsmc-cowos-14reticle-48x-compute-hbm5e-2029.md
tsmc s details next gen cowos roadmap over 14 reticle packages and 48x leap in compute power expected by 2029	TSMC's details next-gen CoWoS roadmap: over 14-reticle packages and 48x leap in compute power expected by 2029	https://www.tomshardware.com/tech-industry/semiconductors/tsmcs-details-next-gen-cowos-roadmap-over-14-reticle-packages-and-48x-leap-in-compute-power-expected-by-2029-massive-size-enables-24-hbm5e-stacks-and-additional-memory-bandwidth-jump	raw/articles/2026-04-27_tomshardware_tsmc-cowos-14reticle-roadmap-2029.md
what tsmc s copos move really means	What TSMC's CoPoS Move Really Means	https://english.cw.com.tw/article/article.action?id=4740	raw/articles/2026-04-28_cw_tsmc-copos-move-really-means.md
asml seen developing wafer to wafer hybrid bonder	ASML Seen Developing Wafer-to-Wafer Hybrid Bonder	https://www.thelec.net/news/articleView.html?idxno=10055	raw/articles/2026-04-28_thelec_asml-w2w-hybrid-bonder-market-w2w-vs-d2w.md
tsmc cowos wafer asp reportedly nears 7nm advanced packaging to become a key profit driver	TSMC CoWoS Wafer ASP Reportedly Nears 7nm; Advanced Packaging to Become a Key Profit Driver	https://www.trendforce.com/news/2026/04/28/news-tsmc-cowos-wafer-asp-reportedly-nears-7nm-levels-advanced-packaging-poised-to-become-a-key-profit-driver/	raw/articles/2026-04-28_trendforce_tsmc-cowos-asp-7nm-profit-driver.md
cea leti will present its latest advances on next generation chip integration at ectc 2026	CEA-Leti Will Present Its Latest Advances On Next-Generation Chip Integration at ECTC 2026	https://semiwiki.com/forum/threads/cea-leti-will-present-its-latest-advances-on-next-generation-chip-integration-at-ectc-2026.25016/	raw/articles/2026-04-29_semiwiki_cea-leti-ectc2026-hybrid-bonding-1um.md
intel foundry gains momentum apple reportedly eyes 18a p as google explores advanced packaging	Intel Foundry Gains Momentum: Apple Reportedly Eyes 18A-P as Google Explores Advanced Packaging	https://www.trendforce.com/news/2026/04/29/news-intel-foundry-gains-momentum-apple-reportedly-eyes-18a-p-as-google-explores-advanced-packaging/	raw/articles/2026-04-29_trendforce_intel-foundry-apple-18ap-google-packaging.md
sk hynix reportedly completes 12 high hybrid bonding hbm validation raises yields for mass production	SK hynix Reportedly Completes 12-High Hybrid Bonding HBM Validation, Raises Yields for Mass Production	https://www.trendforce.com/news/2026/04/29/news-sk-hynix-reportedly-completes-12-high-hybrid-bonding-hbm-validation-works-to-raise-yields-for-mass-production/	raw/articles/2026-04-29_trendforce_sk-hynix-hybrid-bonding-hbm-validation.md
glass fiber cloth the underlying material shortage in ai infrastructure	Glass Fiber Cloth: The Underlying Material Shortage in AI Infrastructure	https://insights.trendforce.com/p/glass-fiber-cloth-shortage	raw/articles/2026-04-30_trendforce-insights_glass-fiber-cloth-shortage.md
ai competition turns into a supply chain arms race tightening advanced packaging and 3nm capacity	AI Competition Turns into a Supply Chain Arms Race, Tightening Advanced Packaging and 3nm Capacity	https://www.trendforce.com/presscenter/news/20260430-13028.html	raw/articles/2026-04-30_trendforce_ai-competition-supply-chain-arms-race.md
researchers reportedly develop ultrafast laser wiring for glass substrates targeting cpo bottleneck	Researchers Reportedly Develop Ultrafast Laser Wiring for Glass Substrates, Targeting CPO Bottleneck	https://www.trendforce.com/news/2026/04/30/news-researchers-reportedly-develop-ultrafast-laser-wiring-for-glass-substrates-targeting-cpo-bottleneck/	raw/articles/2026-04-30_trendforce_ultrafast-laser-glass-substrate-cpo-ulcvd.md
samsung foundry reportedly wins optical module order steps up silicon photonics and cpo drive	Samsung Foundry Reportedly Wins Optical Module Order, Steps Up Silicon Photonics and CPO Drive	https://www.trendforce.com/news/2026/05/01/news-samsung-foundry-reportedly-wins-optical-module-order-steps-up-silicon-photonics-and-cpo-drive/	raw/articles/2026-05-01_trendforce_samsung-foundry-silicon-photonics-cpo.md
applied materials broadens advanced packaging portfolio with acquisition of nexx	Applied Materials Broadens Advanced Packaging Portfolio with Acquisition of NEXX	https://www.globenewswire.com/news-release/2026/05/04/3286382/0/en/applied-materials-broadens-advanced-packaging-portfolio-with-acquisition-of-nexx.html	raw/articles/2026-05-03_globenewswire_applied-materials-acquires-nexx-asmpt.md
intel s emib reportedly gains traction at google meta yields said to reach 90 milestone	Intel's EMIB Reportedly Gains Traction at Google, Meta; Yields Said to Reach ~90% Milestone	https://www.trendforce.com/news/2026/05/04/news-intels-emib-reportedly-gains-traction-at-google-meta-yields-said-to-reach-90-milestone/	raw/articles/2026-05-04_trendforce_intel-emib-google-meta-90pct-yield.md
chip industry technical paper roundup may 5 3d stacked near memory llm in soic esd thermal mgmt liquid cooling	Chip Industry Technical Paper Roundup: May 5 — 3D-Stacked Near-Memory LLM, In-SoIC ESD, Thermal Mgmt, Liquid Cooling	https://semiengineering.com/chip-industry-technical-paper-roundup-may-5/	raw/articles/2026-05-05_semieng_technical-paper-roundup-advanced-packaging-3d-ic.md
glass substrates are breaking through the ai chip packaging bottleneck	Glass Substrates Are Breaking Through the AI Chip Packaging Bottleneck	https://insights.trendforce.com/p/glass-substrate-development	raw/articles/2026-05-05_trendforce-insights_glass-substrate-development.md
apple reportedly eyes samsung intel u s foundry for core chips amid tsmc constraints supply diversification	Apple Reportedly Eyes Samsung, Intel U.S. Foundry for Core Chips Amid TSMC Constraints, Supply Diversification	https://www.trendforce.com/news/2026/05/05/news-apple-reportedly-eyes-samsung-intel-u-s-foundry-for-core-chips-amid-tsmc-constraints-supply-diversification/	raw/articles/2026-05-05_trendforce_apple-samsung-intel-foundry-supply-diversification.md
ase powertech kyec capex may hit nt 370b this year as ai drives record osat investment	ASE, Powertech, KYEC CapEx May Hit NT$370B This Year as AI Drives Record OSAT Investment	https://www.trendforce.com/news/2026/05/05/news-ase-powertech-kyec-capex-may-hit-nt370b-this-year-as-ai-drives-record-osat-investment/	raw/articles/2026-05-05_trendforce_ase-powertech-kyec-capex-nt370b.md
intel reportedly scales emib expansion in u s vietnam with taiwanese tool orders set for 2h26 delivery	Intel Reportedly Scales EMIB Expansion in U.S., Vietnam, with Taiwanese Tool Orders Set for 2H26 Delivery	https://www.trendforce.com/news/2026/05/05/news-intel-reportedly-scales-emib-expansion-in-u-s-vietnam-with-taiwanese-equipment-orders-set-for-2h26-delivery/	raw/articles/2026-05-05_trendforce_intel-emib-expansion-us-vietnam-taiwan-orders.md
intel reportedly scales emib expansion in u s vietnam with taiwanese tool orders set for 2h26 delivery	Intel Reportedly Scales EMIB Expansion in U.S., Vietnam, with Taiwanese Tool Orders Set for 2H26 Delivery	https://www.trendforce.com/news/2026/05/05/news-intel-reportedly-scales-emib-expansion-in-u-s-vietnam-with-taiwanese-equipment-orders-set-for-2h26-delivery/	raw/articles/2026-05-05_trendforce_intel-emib-expansion-us-vietnam.md
tsmc eyes bigger us investment arizona chip expansion accelerates	TSMC eyes bigger US investment; Arizona chip expansion accelerates	https://semiwiki.com/forum/threads/tsmc-eyes-bigger-us-investment-arizona-chip-expansion-accelerates.25066/	raw/articles/2026-05-06_semiwiki_tsmc-arizona-expansion-packaging-selectusa.md
google tpu push reportedly meets cautious early adoption from ai infrastructure providers	Google TPU Push Reportedly Meets Cautious Early Adoption from AI Infrastructure Providers	https://www.trendforce.com/news/2026/05/06/news-google-tpu-push-reportedly-meets-cautious-early-adoption-from-ai-infrastructure-providers/	raw/articles/2026-05-06_trendforce_google-tpu-cautious-adoption-nvidia-dominance.md
tsmc affiliate vis reportedly weighs second 12 inch fab amid tight capacity silicon interposer push	TSMC Affiliate VIS Reportedly Weighs Second 12-Inch Fab Amid Tight Capacity, Silicon Interposer Push	https://www.trendforce.com/news/2026/05/06/news-tsmc-affiliate-vis-reportedly-weighs-second-12-inch-fab-amid-tight-capacity-silicon-interposer-push/	raw/articles/2026-05-06_trendforce_vis-vsmc-silicon-interposer-cowos-singapore.md
malaysia s advanced packaging opportunity is in the middle end and the clock is ticking	Malaysia's advanced packaging opportunity is in the middle end — and the clock is ticking	https://techwireasia.com/2026/05/advanced-packaging-semiconductor-malaysia-middle-end/	raw/articles/2026-05-07_techwireasia_malaysia-advanced-packaging-lam-research.md
globalfoundries reportedly sees silicon photonics revenue doubling in 2026 passing 1b by 2028	GlobalFoundries Reportedly Sees Silicon Photonics Revenue Doubling in 2026, Passing $1B by 2028	https://www.trendforce.com/news/2026/05/07/news-globalfoundries-reportedly-sees-silicon-photonics-revenue-doubling-in-2026-passing-1b-by-2028/	raw/articles/2026-05-07_trendforce_globalfoundries-silicon-photonics-scale-cpo.md
